source,target,weight,disease
FIN-Research_Capacity,FRA-Research_Capacity,3,"Mental disorders, Neoplasms, Substance use disorders"
FIN-Research_Capacity,GBR-As_Expected,3,"Mental disorders, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,GEO-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,GHA-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,GRC-As_Expected,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,GTM-As_Expected,3,"Mental disorders, Neoplasms, Neurological disorders"
FIN-Research_Capacity,HRV-As_Expected,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,HTI-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,HUN-Research_Capacity,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,IDN-Research_Capacity,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,IND-As_Expected,3,"Mental disorders, Neoplasms, Neurological disorders"
FIN-Research_Capacity,IRL-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,IRL-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,IRN-As_Expected,4,"Mental disorders, Neoplasms, Neurological disorders"
FIN-Research_Capacity,IRQ-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,ISL-Research_Capacity,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,ISR-Research_Capacity,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,ITA-As_Expected,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,JAM-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,JPN-As_Expected,2,"Mental disorders, Neoplasms"
FIN-Research_Capacity,JPN-Research_Capacity,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,KAZ-As_Expected,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,KEN-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,KHM-As_Expected,2,"Mental disorders, Neoplasms"
FIN-Research_Capacity,KHM-Research_Capacity,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,KOR-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,KOR-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,LBN-As_Expected,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,LKA-As_Expected,2,"Mental disorders, Substance use disorders"
FIN-Research_Capacity,LSO-As_Expected,2,"Mental disorders, Substance use disorders"
FIN-Research_Capacity,LTU-As_Expected,2,"Mental disorders, Neoplasms"
FIN-Research_Capacity,LUX-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,LVA-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,MAR-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,MCO-Research_Capacity,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,MDA-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,MEX-As_Expected,3,"Mental disorders, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,MKD-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,MNE-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,MWI-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,MYS-As_Expected,4,"Mental disorders, Neoplasms, Neurological disorders"
FIN-Research_Capacity,NAM-As_Expected,2,"Mental disorders, Substance use disorders"
FIN-Research_Capacity,NGA-Research_Capacity,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,NLD-As_Expected,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,NOR-As_Expected,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,NPL-As_Expected,3,"Mental disorders, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,NZL-As_Expected,3,"Mental disorders, Neoplasms, Substance use disorders"
FIN-Research_Capacity,OMN-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,PAK-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,PAK-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,PAN-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,PER-Research_Capacity,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,POL-As_Expected,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,POL-Research_Capacity,2,"Mental disorders, Substance use disorders"
FIN-Research_Capacity,PRI-As_Expected,2,"Mental disorders, Neoplasms"
FIN-Research_Capacity,PRI-Research_Capacity,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,PRT-Research_Capacity,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,PSE-As_Expected,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,QAT-As_Expected,2,"Mental disorders, Substance use disorders"
FIN-Research_Capacity,QAT-Research_Capacity,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,ROU-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,RUS-As_Expected,2,"Mental disorders, Neoplasms"
FIN-Research_Capacity,SAU-Research_Capacity,3,"Mental disorders, Neoplasms, Substance use disorders"
FIN-Research_Capacity,SDN-As_Expected,2,"Mental disorders, Neoplasms"
FIN-Research_Capacity,SGP-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,SGP-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,SRB-As_Expected,3,"Mental disorders, Neoplasms, Substance use disorders"
FIN-Research_Capacity,SVK-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,SVN-Research_Capacity,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,SWE-As_Expected,4,"Mental disorders, Neoplasms, Neurological disorders"
FIN-Research_Capacity,THA-As_Expected,3,"Mental disorders, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,TUN-As_Expected,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,TUR-Research_Capacity,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,TWN-Research_Capacity,3,"Neoplasms, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,TZA-As_Expected,2,"Mental disorders, Neurological disorders"
FIN-Research_Capacity,UGA-Research_Capacity,2,"Neurological disorders, Substance use disorders"
FIN-Research_Capacity,UKR-As_Expected,4,"Mental disorders, Neoplasms, Neurological disorders"
FIN-Research_Capacity,URY-As_Expected,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,VEN-As_Expected,2,"Neoplasms, Neurological disorders"
FIN-Research_Capacity,VNM-As_Expected,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,YEM-As_Expected,2,"Neoplasms, Substance use disorders"
FIN-Research_Capacity,ZAF-As_Expected,4,"Mental disorders, Neoplasms, Neurological disorders"
FIN-Research_Capacity,ZMB-As_Expected,3,"Mental disorders, Neurological disorders, Substance use disorders"
FIN-Research_Capacity,ZWE-As_Expected,2,"Neoplasms, Neurological disorders"
FRA-As_Expected,GAB-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,GBR-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,GBR-Research_Capacity,2,"Neglected tropical diseases and malaria, Sense organ diseases"
FRA-As_Expected,GEO-As_Expected,3,"Chronic respiratory diseases, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,GHA-As_Expected,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,GIN-As_Expected,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,GMB-As_Expected,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,GMB-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,GNB-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,GRC-As_Expected,4,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,GTM-As_Expected,3,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,HND-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,HRV-As_Expected,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,HRV-Research_Capacity,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,HUN-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,IDN-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,IRL-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,IRL-Research_Capacity,2,"Neglected tropical diseases and malaria, Sense organ diseases"
FRA-As_Expected,IRN-As_Expected,3,"Chronic respiratory diseases, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,IRQ-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,ISR-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,ITA-As_Expected,4,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,JOR-Research_Capacity,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,JPN-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,KEN-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,KHM-As_Expected,2,"Chronic respiratory diseases, Neglected tropical diseases and malaria"
FRA-As_Expected,KOR-As_Expected,2,"Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,KWT-As_Expected,2,"Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,LAO-Governance,2,"Chronic respiratory diseases, Neglected tropical diseases and malaria"
FRA-As_Expected,LBN-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,LKA-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,LTU-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,LUX-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,LVA-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,MAR-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,MDA-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,MEX-As_Expected,3,"Chronic respiratory diseases, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,MKD-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,MNE-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,MWI-As_Expected,2,"Neglected tropical diseases and malaria, Sense organ diseases"
FRA-As_Expected,MYS-As_Expected,4,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,NER-As_Expected,2,"Chronic respiratory diseases, Neglected tropical diseases and malaria"
FRA-As_Expected,NGA-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,NIC-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Sense organ diseases"
FRA-As_Expected,NLD-Research_Capacity,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Sense organ diseases"
FRA-As_Expected,NOR-As_Expected,2,"Neglected tropical diseases and malaria, Sense organ diseases"
FRA-As_Expected,NPL-As_Expected,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,NPL-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,NZL-As_Expected,3,"Chronic respiratory diseases, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,OMN-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,PAN-As_Expected,3,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,PER-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,PHL-As_Expected,4,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,PNG-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,POL-As_Expected,4,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,PRI-As_Expected,4,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,PRT-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,PRY-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,QAT-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,ROU-Research_Capacity,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,RWA-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,SAU-As_Expected,2,"Neglected tropical diseases and malaria, Sense organ diseases"
FRA-As_Expected,SGP-As_Expected,2,"Chronic respiratory diseases, Respiratory infections and tuberculosis"
FRA-As_Expected,SRB-As_Expected,3,"Chronic respiratory diseases, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,SVK-As_Expected,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,SVN-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,SWE-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,SWZ-As_Expected,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,TGO-As_Expected,2,"Chronic respiratory diseases, Neglected tropical diseases and malaria"
FRA-As_Expected,THA-As_Expected,3,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,TUN-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,TUR-As_Expected,3,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,TWN-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,TZA-As_Expected,3,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,UGA-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,UKR-As_Expected,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,VEN-As_Expected,3,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis, Sense organ diseases"
FRA-As_Expected,VNM-As_Expected,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,ZAF-As_Expected,3,"Chronic respiratory diseases, Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
FRA-As_Expected,ZMB-Governance,2,"Chronic respiratory diseases, Sense organ diseases"
FRA-As_Expected,ZWE-As_Expected,2,"Neglected tropical diseases and malaria, Respiratory infections and tuberculosis"
